id,target
0,0.5363636363636363
1,0.1727272727272727
2,0.1272727391276721
3,0.3090909090953702
4,0.3636363628055092
5,0.09090909141844483
6,0.37272727272727274
7,0.6636362402760688
8,0.045454545454545456
9,0.16363637705098105
10,0.11818181818181818
11,0.47272728787228363
12,0.2285706424006138
13,0.36363636809844385
14,0.3454545454545454
15,0.14545454545454545
16,0.299999957767923
17,0.11818181818181818
18,0.4727272727272727
19,0.20000000000013107
20,0.3545453097728956
21,0.14545454545454545
22,0.11818181818181818
23,0.09999999999999999
24,0.24545454546339993
25,0.18181818185551687
26,0.07272727272727272
27,0.38926136141817985
28,0.7181716993118118
29,0.36363636363636365
30,0.40909090909090906
31,0.15454545454545454
32,0.2000505951279883
33,0.06363636363636364
34,0.37272727272727274
35,0.309090909090909
36,0.49090927591619005
37,0.34545499209877883
38,0.1272731035688038
39,0.4363636363636363
40,0.17272728002940424
41,0.19599282968606688
42,0.52727272727489
43,0.09999999999999999
44,0.11818181818182068
45,0.4727272777599927
46,0.1
47,0.30909090912130044
48,0.4896609146646362
49,0.3909090978866868
50,0.15454545456217314
51,0.34744887656458207
52,0.054545454550500555
53,0.6545490073165807
54,0.23636363636363636
55,0.32402204696411296
56,0.1636364310688021
57,0.06363636363636364
58,0.09090909124129988
59,0.06363636363636364
60,0.20597923290258016
61,0.2818181818181818
62,0.19090909090909097
63,0.4728154957102883
64,0.03636363636363636
65,0.47273125857704223
66,0.4999999118699957
67,0.27272727272727276
68,0.027272727272727268
69,0.14545454545454545
70,0.2272727272757789
71,0.2727272727272727
72,0.3090909090909091
73,0.027272727272727268
74,0.2727272727272991
75,0.10909090909090911
76,0.2909090909090909
77,0.06363636363636364
78,0.15454545454545457
79,0.2272727272727606
80,0.26157981865822194
81,0.2818181818181825
82,0.10909090909090907
83,0.07272727272727272
84,0.1727272727272727
85,0.009090909090909096
86,0.3000000000000129
87,0.045454545454545456
88,0.3181818181818299
89,0.11818181818181828
90,0.045454545454545456
91,0.08181818181818346
92,0.08181818193983176
93,0.20000000000156923
94,0.2909090909090909
95,0.03636363636363636
96,0.24545454545454545
97,0.26363636407692576
98,0.07272727272727272
99,0.40940669976800365
100,0.09999999999999999
101,0.23636363636363636
102,0.12727272727352754
103,0.045454545454545456
104,0.2909090909091229
105,0.23636363636363636
106,0.03636363638997395
107,0.045454545454545456
108,0.3090909090909091
109,0.4272727272730926
110,0.618181818181818
111,0.49090908793703275
112,0.1727272727272727
113,0.5636356499996873
114,0.4636363636363636
115,1.1532776062867418e-18
116,0.32761531869785643
117,0.1272727272727273
118,0.6999997916370282
119,0.3727272727272727
120,0.3363746293057318
121,0.05454545454545456
122,0.23636364069828122
123,0.6454545454545454
124,0.14545454545454545
125,0.01818181818181818
126,0.054545454545454536
127,0.3454545813490549
128,0.29090909144081073
129,0.027272727272727268
130,0.49090923156772653
131,0.6727272727272726
132,0.09999999999999999
133,0.23473603586416206
134,0.21818181818181814
135,0.22727272767363071
136,0.22727272766802983
137,0.30901101576200907
138,0.563636363640003
139,0.49085754329421066
140,0.18181818181818182
141,0.3545454546101142
142,0.35454545996865483
143,0.4181818181818181
144,0.3090909090909091
145,0.5635724406251897
146,0.2363636363636365
147,0.309090909090909
148,0.2818181818181818
149,0.3545454545454546
150,0.13636363636363635
151,0.07272727272727272
152,0.3363636363638434
153,0.1636363636363636
154,0.13636363636363635
155,0.30000063974567476
156,0.03636363636363636
157,0.5181818181818181
158,0.4818181818181818
159,0.2000000000000143
160,0.3090908683722926
161,0.16363637225912525
162,0.3727272727272727
163,0.15454545454545454
164,0.5818181818181818
165,0.11818181818181822
166,0.6363636363636362
167,0.35231367984170336
168,0.26363636375296834
169,0.7999999999997313
170,0.26363636365213133
171,0.6241190093281103
172,0.4636363636363636
173,0.2636363636363636
174,0.1272727272727273
175,0.1363636363963816
176,0.12727479938967107
177,0.4000063021571537
178,0.39090909090909093
179,0.3454672504652639
180,0.20909090909090916
