id,target
0,0.34491623000546584
1,0.10673770796284662
2,0.18906631864601983
3,0.4086128146452409
4,0.26693089651082386
5,0.0763776663408176
6,0.5005752796835549
7,0.7190076919379557
8,0.03831144937728915
9,0.21474841304777556
10,0.10788451493761023
11,0.4825908936123482
12,0.37406332253543806
13,0.3466912158613157
14,0.302517208844305
15,0.1766917353725203
16,0.3025398562571648
17,0.08035879099869357
18,0.2806263086159551
19,0.27660292950137977
20,0.2612422330105575
21,0.13255535069882773
22,0.09392234737424282
23,0.08019261178560595
24,0.22821862748359284
25,0.12018661341757328
26,0.06943071011717467
27,0.3328671949608736
28,0.7490101551526838
29,0.3619788531175988
30,0.43211226554438553
31,0.148237977740536
32,0.15538579646978412
33,0.08471271456009084
34,0.27832035994336424
35,0.19980345360800783
36,0.5312475049960219
37,0.22248976096924888
38,0.1791430824647999
39,0.4713005426776645
40,0.1925662582479292
41,0.16709208095509515
42,0.45576473022050723
43,0.12594401142079364
44,0.1850895259601682
45,0.4778816603393451
46,0.13522673661884105
47,0.43277512192521994
48,0.5370226587834637
49,0.4015103428250938
50,0.16334651325129476
51,0.3479526827190993
52,0.05837704351743987
53,0.6193573388801141
54,0.24662329535422578
55,0.41465590361856397
56,0.3300139765783082
57,0.13181723873063697
58,0.08321540407808811
59,0.06266994503618022
60,0.18914869459179498
61,0.3279355459426257
62,0.1601435215754508
63,0.5575227462762217
64,0.06346324923273336
65,0.4292205705820321
66,0.5059732843518394
67,0.19176151861037763
68,0.035114682381963844
69,0.10908236305445212
70,0.23073857123730374
71,0.24875641758077593
72,0.24678006100255162
73,0.06433963556763407
74,0.21903266123044934
75,0.14696425136148747
76,0.2694303038278536
77,0.05762193300313491
78,0.210430959751787
79,0.2572960507802527
80,0.22229703967688663
81,0.26364324293692926
82,0.15897227766349076
83,0.06342635398102216
84,0.23499551779746902
85,0.04724859396157744
86,0.3830390256892662
87,0.06425312979259834
88,0.5208828834800385
89,0.14748488012082872
90,0.07632998726345294
91,0.1412201724254497
92,0.086660615341455
93,0.20298199205653766
94,0.22254447720709422
95,0.09155389664876773
96,0.2855604207870393
97,0.3849354853967677
98,0.1229279081121954
99,0.41797523496488975
100,0.10947910556121046
101,0.20792446558254912
102,0.14622637321118878
103,0.04704142747051567
104,0.2986670384685807
105,0.2503643786605473
106,0.045327225965121176
107,0.05363241416767871
108,0.2601357087325573
109,0.5918692366060144
110,0.5711702552878815
111,0.41687614865919187
112,0.10190755994212983
113,0.5962859882587239
114,0.4597246940330675
115,0.03756488080549178
116,0.43092807559358015
117,0.12748777226216218
118,0.6089516951481968
119,0.3776555991922803
120,0.34662177887729917
121,0.08979541782029493
122,0.2012627243281827
123,0.7089706620716123
124,0.1905413469091486
125,0.03112268902925571
126,0.06670201406247597
127,0.38618732746425255
128,0.3152825220981169
129,0.038821807367048405
130,0.509717327998716
131,0.6376256287794906
132,0.2347989697499257
133,0.22937839762103746
134,0.1235298231135196
135,0.16798177073496048
136,0.2963035061653756
137,0.29146554969272587
138,0.6889225381649462
139,0.5729115789973481
140,0.1800903150724743
141,0.4004478897255609
142,0.3107049114086441
143,0.2952911355411645
144,0.2755903410736841
145,0.4022205036586053
146,0.16629900392312164
147,0.248972439212938
148,0.1632532809971046
149,0.2807258125000029
150,0.17853236854119026
151,0.06002565298366746
152,0.42103498165917363
153,0.17502741192440935
154,0.13787745343272542
155,0.33588948124205326
156,0.03161482517779033
157,0.497987510612512
158,0.47857463016673246
159,0.2207211459864528
160,0.18733660552968628
161,0.1730031860870167
162,0.3048044188094496
163,0.1826846519325138
164,0.5255473073640845
165,0.10998361364945342
166,0.4753656439396743
167,0.3663562973684942
168,0.21274726954945994
169,0.8032900537592049
170,0.32088738246376414
171,0.49647426495786545
172,0.3149279578017094
173,0.1639539622508926
174,0.1067211821404223
175,0.251999507279055
176,0.15058391068328209
177,0.40085195766076304
178,0.3234341131539138
179,0.3235811609079675
180,0.22849812758317634
181,0.3029165026275518
182,0.20141269387807753
183,0.043195435487743454
184,0.5484515083590868
185,0.6385608310869695
186,0.32192609350016904
187,0.0786842748160026
188,0.32563408157647233
189,0.3798423789615289
190,0.031865990636096936
191,0.4216282303370895
192,0.3933572703339876
193,0.5014119657157681
194,0.24265668642681415
195,0.07636193934981342
196,0.32134793815872137
197,0.712172755288774
198,0.47324603527839326
199,0.41484006045269606
200,0.2310458697561447
201,0.19005351137378956
202,0.04520056078555442
203,0.15820483095024757
204,0.35316149340131553
205,0.2676522228687107
206,0.4715225261251913
207,0.6303148539128639
208,0.2728131680793897
209,0.28213827799657976
210,0.192325128708144
211,0.21874945218774328
212,0.14302839303429182
213,0.3665782357730654
214,0.19728744650496774
215,0.3976026484939462
216,0.22559321829672233
217,0.1906185286138446
218,0.06668050836389533
219,0.46662588335463256
220,0.1459567322348554
221,0.10569342136113705
222,0.21200878766055176
223,0.08242814919203034
224,0.12827581672686633
225,0.14427582709476228
226,0.3351285950740235
227,0.11959250657657411
228,0.3681492617040344
229,0.19550372100921515
230,0.2016485226757842
231,0.13597053883781487
232,0.27383632716766165
233,0.07473288969696218
234,0.09294222094827237
235,0.2021238299698931
236,0.10481943919961043
237,0.18282123824630653
238,0.3974370029255503
239,0.7890566051833164
240,0.2620008308125997
241,0.05246789395206318
242,0.4292654465553517
243,0.22292685630914524
244,0.27130832024963436
245,0.19255980330017186
246,0.2661220281085298
247,0.23818085210428924
248,0.48518399013285496
249,0.1503685820210835
250,0.21334284152761762
251,0.30890576701087114
252,0.41705209934468557
253,0.22563950111287862
254,0.05623614126437114
255,0.10113664378823789
256,0.06224075802518038
257,0.1940001057937214
258,0.2060017133879879
259,0.6183652533959365
260,0.10418443985510678
261,0.17031386423985032
262,0.2716143062177826
263,0.22665616293188173
264,0.3742141912548035
265,0.26078033310433746
266,0.11720591365058705
267,0.13560029396798085
268,0.2691964240518723
269,0.25510787031858917
270,0.18346715120850898
271,0.4021136514836853
272,0.2594391173152058
273,0.36340832228666065
274,0.4573730765780581
275,0.5741784960893661
276,0.0970079587520979
277,0.04560501721491243
278,0.057300619727662996
279,0.08894898146993999
280,0.1235032171092473
281,0.4240624336960469
282,0.07032587915059933
283,0.5645025788898635
284,0.05930981614802459
285,0.14518792798139515
286,0.5894257540418941
287,0.17442572191063305
288,0.07785666279593828
289,0.13521155576803756
290,0.751248078993353
291,0.14409727554162613
292,0.272090774912279
293,0.40403181902725016
294,0.15638289970478975
295,0.06690781695790524
296,0.6512299966374311
297,0.12968491461840478
298,0.19258621717709778
299,0.0711499293083129
300,0.17086099481309697
301,0.0794332818898287
302,0.19120570636349118
303,0.20480613972339975
304,0.27251990642665236
305,0.2033046496466184
306,0.2722903408924036
307,0.2189932414824799
308,0.1300769496552858
309,0.515661600317158
310,0.1951041097981747
311,0.09751048932026735
312,0.04544545933508595
313,0.18111696366255522
314,0.1772460372016999
315,0.31606229427871424
316,0.2787756491515595
317,0.4982618815455233
318,0.4996312412414024
319,0.07659213187480912
320,0.3457363862840065
321,0.2859420431601246
322,0.23009531951180337
323,0.0834011327010293
324,0.0702174181867469
325,0.15358682529693013
326,0.2936132574148579
327,0.3071481675146699
328,0.4010238570568018
329,0.5539020180509295
330,0.05716122705653336
331,0.34337825768524466
332,0.35894774609654606
333,0.36375878390457583
334,0.18594096864884999
335,0.2980316941946284
336,0.4532026890824852
337,0.3151939728408122
338,0.4047823217325791
339,0.26307318991020445
340,0.20357933067793987
341,0.15667622668759437
342,0.40550608813910655
343,0.1723421449919822
344,0.3299033473540132
345,0.08517031790928485
346,0.5226417410094834
347,0.14331707964877918
