id,target
0,0.19332212021440945
1,0.07348003751751303
2,0.15009073007290746
3,0.5008630827039454
4,0.2101970116314112
5,0.07393283019195268
6,0.7570947766199357
7,0.7557699657435603
8,0.03430281393163079
9,0.251390977292032
10,0.034923332479238685
11,0.4913803982497881
12,0.2979950523211416
13,0.2574176828197535
14,0.2381167080017704
15,0.0998849169231347
16,0.3805615929064506
17,0.039490266231043104
18,0.18596245373425035
19,0.3105853748259803
20,0.3190938291949992
21,0.14281889506971893
22,0.06788252764503655
23,0.05149974424635246
24,0.1746689868148546
25,0.029753266411520162
26,0.02828691457778473
27,0.4978645380548853
28,0.8395382593672087
29,0.2668514397320546
30,0.32653888817287496
31,0.122763585685487
32,0.1061560511257048
33,0.02446276582953018
34,0.1408565589384785
35,0.15947674846042245
36,0.7085276899100085
37,0.12949359265902038
38,0.13924590947143273
39,0.5345806312569972
40,0.1614208235901778
41,0.12126264516518802
42,0.45569240316279797
43,0.10725124392888144
44,0.188623477824769
45,0.4847850965309321
46,0.2556390091195077
47,0.5405263833619146
48,0.7230636749064704
49,0.31097736882821736
50,0.11836736622158794
51,0.4209540205354793
52,0.053902589605847616
53,0.6480853099000666
54,0.24740184083177244
55,0.4504714527833901
56,0.3096452832930925
57,0.11402535591219105
58,0.0772748446458445
59,0.08481325750687474
60,0.15750795591222932
61,0.3290607037483469
62,0.18667649472356895
63,0.6338519679954389
64,0.048150391292910925
65,0.37677115813232137
66,0.5593570667429737
67,0.10233463516676594
68,0.02082754134827321
69,0.08700281648601979
70,0.2013650443915031
71,0.11034003336054518
72,0.2397945491814567
73,0.042629172295216566
74,0.1164476996987588
75,0.14886747028636296
76,0.3838268644753664
77,0.05642704856160195
78,0.1440001627214436
79,0.25709859936074125
80,0.2905909016538845
81,0.13975371353742952
82,0.17693348786905866
83,0.033911607004356296
84,0.24143749726010946
85,0.04302224037257402
86,0.3710831378399251
87,0.0833819111546529
88,0.6002706213748855
89,0.14061460659743666
90,0.09809225840459393
91,0.09974491798172502
92,0.09197034405981873
93,0.1750101831818095
94,0.11713576560961393
95,0.09789586767409797
96,0.2427941375517603
97,0.3710224642594282
98,0.11799676494313745
99,0.4194541186516477
100,0.08352430426121521
101,0.191894241741188
102,0.12952641324745004
103,0.0265279641399421
104,0.3429476413710668
105,0.2660246671574841
106,0.030789105291490513
107,0.0298040319946098
108,0.21333321833295893
109,0.6924284680073737
110,0.5628026759519247
111,0.34877345080930466
112,0.0798039339860408
113,0.7587814964185625
114,0.39908751249941504
115,0.05378397994236129
116,0.4672972065294629
117,0.10593277251995396
118,0.5327432266438131
119,0.5033488284672706
120,0.2680668104556727
121,0.04247960643448991
122,0.16368732103010294
123,0.5881459485902767
124,0.16346219650525726
125,0.011604657623177429
126,0.07578363911479881
127,0.3038942717872
128,0.20079042315036968
129,0.04703863894133788
130,0.8359328441742533
131,0.6510858774580306
132,0.18165796339052995
133,0.2882521117161677
134,0.03325941960631343
135,0.1865212867036913
136,0.3444432301957639
137,0.21288594275275696
138,0.7522824498852803
139,0.6339117245332198
140,0.19000421895955968
141,0.2938714156280312
142,0.2932905095488272
143,0.629717683246282
144,0.2889544991829729
145,0.30568545485256665
146,0.19410195730427002
147,0.1259634880508805
148,0.15355390894349868
149,0.2314335037644357
150,0.10294371470326304
151,0.021193890171598503
152,0.3742068283417263
153,0.1384878827477916
154,0.12303560875616973
155,0.2190173326428961
156,0.0128030487225664
157,0.40041442359534457
158,0.545492495655579
159,0.11488208372932153
160,0.2785717651735781
161,0.15961710476717372
162,0.29131118779751497
163,0.2020574967377912
164,0.5701848545531165
165,0.0773821810849901
166,0.6955836272464011
167,0.4276432221640449
168,0.24346868001202246
169,0.8383334183857657
170,0.17133406908736407
171,0.7397074133011139
172,0.2572063249655453
173,0.11463429148624345
174,0.04354305066692954
175,0.23674741046441355
176,0.08435935231001222
177,0.24231850037183786
178,0.33608386593787404
179,0.3052552701786389
180,0.15467723304725656
181,0.2836305939976845
182,0.1969140853534374
183,0.022326898385859217
184,0.570964491379736
185,0.7406970913891521
186,0.2800566564565452
187,0.10100632867141852
188,0.4112522278088796
189,0.3845482313492152
190,0.03363560576365693
191,0.5052939308136726
192,0.41469871160128224
193,0.6584682287417077
194,0.14704888779625622
195,0.054599639216417466
196,0.27508851413549873
197,0.8309071471817758
198,0.4230135899320385
199,0.601702238200329
200,0.24682763130172444
201,0.16479465471317553
202,0.02569395439234607
203,0.1897301811605854
204,0.2847198206816174
205,0.2911776318375606
206,0.3906482997257907
207,0.600384003827839
208,0.2240044978287512
209,0.2855656251579861
210,0.20119478607287086
211,0.18385847706869013
212,0.06994600878150657
213,0.5827712571611797
214,0.16327297518463468
215,0.5805102767564744
216,0.16641543106578974
217,0.14866849725218625
218,0.03575141283197455
219,0.43377611697224105
220,0.13662009307532044
221,0.07255244193741432
222,0.10389248467841213
223,0.08716254137404594
224,0.08626094751136526
225,0.10918649348650272
226,0.2432201195101949
227,0.09855037203081364
228,0.31331359331703484
229,0.21026096820720194
230,0.08013430537962613
231,0.10480044214970513
232,0.23279736376044846
233,0.06482217263764445
234,0.16864655026402767
235,0.192219050628894
236,0.07275007253821764
237,0.16160056784591287
238,0.5315324223407007
239,0.9355457563634
240,0.2818261202915741
241,0.06824690325532347
242,0.4031761728470364
243,0.1411970915135941
244,0.2448493344796132
245,0.12577545593115916
246,0.22113545279275684
247,0.22025211146832013
248,0.6760113018623981
249,0.05275972478981918
250,0.12164838027807315
251,0.36334365283183945
252,0.42426562430380704
253,0.16599319273656088
254,0.056681624684184966
255,0.09119374909973607
256,0.05249047259228419
257,0.12052416420438955
258,0.1357656922670294
259,0.7369602982626559
260,0.11639761892334992
261,0.1708402389202607
262,0.35003528390998784
263,0.20025995205213565
264,0.4225640575171481
265,0.29409954459575666
266,0.08540297664618239
267,0.09492926975108518
268,0.2573388945951231
269,0.2656133860557157
270,0.14191654716013175
271,0.4195289475595525
272,0.21601280997541786
273,0.3754162251646906
274,0.5539820323514438
275,0.5975650685778271
276,0.0752034951856455
277,0.028905840979300188
278,0.0638452104105351
279,0.03862983579825072
280,0.0948358647543126
281,0.4274701575395147
282,0.06826208887474547
283,0.621016860189027
284,0.0435552372999417
285,0.048234189886320125
286,0.6026960205928822
287,0.16781639486242012
288,0.07227714516649214
289,0.1083199753386078
290,0.8659322491176858
291,0.10915616282271202
292,0.3201304921669049
293,0.4288543812891511
294,0.16038232601811686
295,0.10666194916383592
296,0.6036411495651706
297,0.08232636999982372
298,0.3285325964602384
299,0.05119486319061285
300,0.12184977429283525
301,0.038672572903312635
302,0.2124874770865517
303,0.1797691274061419
304,0.2099677552076577
305,0.17346121794922492
306,0.2479458235881603
307,0.2321271150810993
308,0.07659501971390145
309,0.8137987516777053
310,0.15576911151520173
311,0.07863636676379435
312,0.04573078451589969
313,0.17242256753093746
314,0.1576330460685459
315,0.2568418092085492
316,0.2758375468015879
317,0.6211700035219773
318,0.4621263525140445
319,0.03975843757399201
320,0.39274515937355614
321,0.3484311528666988
322,0.2629520885432429
323,0.0498659550580942
324,0.06562485564991287
325,0.1474188003835574
326,0.1840999038671947
327,0.3944255825000933
328,0.18939401755753868
329,0.6493888463989632
330,0.03938250175897808
331,0.2745488726914425
332,0.5809722278605364
333,0.3178694271257557
334,0.14215294913063614
335,0.32979086445239275
336,0.6048363032532129
337,0.34292046415215005
338,0.4399929653722184
339,0.29144006068482764
340,0.1820718535915352
341,0.08254736077982168
342,0.5401986166985888
343,0.20200233943836168
344,0.21975801099836625
345,0.04221118090236738
